zip,city,state_name,active
32658,Service Area,US,yes
32664,Service Area,US,yes
32666,Service Area,US,yes
32667,Service Area,US,yes
32681,Service Area,US,yes
32686,Service Area,US,yes
32694,Service Area,US,yes
32701,Service Area,US,yes
32702,Service Area,US,yes
32703,Service Area,US,yes
32707,Service Area,US,yes
32708,Service Area,US,yes
32709,Service Area,US,yes
32712,Service Area,US,yes
32713,Service Area,US,yes
32714,Service Area,US,yes
32720,Service Area,US,yes
32724,Service Area,US,yes
32725,Service Area,US,yes
32726,Service Area,US,yes
32730,Service Area,US,yes
32732,Service Area,US,yes
32735,Service Area,US,yes
32736,Service Area,US,yes
32738,Service Area,US,yes
32744,Service Area,US,yes
32746,Service Area,US,yes
32750,Service Area,US,yes
32751,Service Area,US,yes
32754,Service Area,US,yes
32757,Service Area,US,yes
32759,Service Area,US,yes
32763,Service Area,US,yes
32764,Service Area,US,yes
32765,Service Area,US,yes
32766,Service Area,US,yes
32767,Service Area,US,yes
32771,Service Area,US,yes
32773,Service Area,US,yes
32776,Service Area,US,yes
32778,Service Area,US,yes
32779,Service Area,US,yes
32780,Service Area,US,yes
32784,Service Area,US,yes
32789,Service Area,US,yes
32792,Service Area,US,yes
32796,Service Area,US,yes
32798,Service Area,US,yes
32801,Service Area,US,yes
32803,Service Area,US,yes
32804,Service Area,US,yes
32805,Service Area,US,yes
32806,Service Area,US,yes
32807,Service Area,US,yes
32808,Service Area,US,yes
32809,Service Area,US,yes
32810,Service Area,US,yes
32811,Service Area,US,yes
32812,Service Area,US,yes
32814,Service Area,US,yes
32817,Service Area,US,yes
32818,Service Area,US,yes
32819,Service Area,US,yes
32820,Service Area,US,yes
32821,Service Area,US,yes
32822,Service Area,US,yes
32824,Service Area,US,yes
32825,Service Area,US,yes
32826,Service Area,US,yes
32827,Service Area,US,yes
32828,Service Area,US,yes
32829,Service Area,US,yes
32830,Service Area,US,yes
32831,Service Area,US,yes
32832,Service Area,US,yes
32833,Service Area,US,yes
32835,Service Area,US,yes
32836,Service Area,US,yes
32837,Service Area,US,yes
32839,Service Area,US,yes
32901,Service Area,US,yes
32903,Service Area,US,yes
32904,Service Area,US,yes
32905,Service Area,US,yes
32907,Service Area,US,yes
32908,Service Area,US,yes
32909,Service Area,US,yes
32920,Service Area,US,yes
32922,Service Area,US,yes
32925,Service Area,US,yes
32926,Service Area,US,yes
32927,Service Area,US,yes
32931,Service Area,US,yes
32934,Service Area,US,yes
32935,Service Area,US,yes
32937,Service Area,US,yes
32940,Service Area,US,yes
32948,Service Area,US,yes
32949,Service Area,US,yes
32950,Service Area,US,yes
32951,Service Area,US,yes
32952,Service Area,US,yes
32953,Service Area,US,yes
32955,Service Area,US,yes
32958,Service Area,US,yes
32960,Service Area,US,yes
32962,Service Area,US,yes
32963,Service Area,US,yes
32966,Service Area,US,yes
32967,Service Area,US,yes
32968,Service Area,US,yes
32970,Service Area,US,yes
32976,Service Area,US,yes
33004,Service Area,US,yes
33009,Service Area,US,yes
33010,Service Area,US,yes
33012,Service Area,US,yes
33013,Service Area,US,yes
33014,Service Area,US,yes
33015,Service Area,US,yes
33016,Service Area,US,yes
33018,Service Area,US,yes
33019,Service Area,US,yes
33020,Service Area,US,yes
33021,Service Area,US,yes
33023,Service Area,US,yes
33024,Service Area,US,yes
33025,Service Area,US,yes
33026,Service Area,US,yes
33027,Service Area,US,yes
33028,Service Area,US,yes
33029,Service Area,US,yes
33030,Service Area,US,yes
33031,Service Area,US,yes
33032,Service Area,US,yes
33033,Service Area,US,yes
33035,Service Area,US,yes
33039,Service Area,US,yes
33054,Service Area,US,yes
33055,Service Area,US,yes
33056,Service Area,US,yes
33060,Service Area,US,yes
33062,Service Area,US,yes
33063,Service Area,US,yes
33064,Service Area,US,yes
33065,Service Area,US,yes
33066,Service Area,US,yes
33067,Service Area,US,yes
33068,Service Area,US,yes
33069,Service Area,US,yes
33071,Service Area,US,yes
33073,Service Area,US,yes
33076,Service Area,US,yes
33101,Service Area,US,yes
33109,Service Area,US,yes
33122,Service Area,US,yes
33125,Service Area,US,yes
33126,Service Area,US,yes
33127,Service Area,US,yes
33128,Service Area,US,yes
33129,Service Area,US,yes
33130,Service Area,US,yes
33131,Service Area,US,yes
33132,Service Area,US,yes
33133,Service Area,US,yes
33134,Service Area,US,yes
33135,Service Area,US,yes
33136,Service Area,US,yes
33137,Service Area,US,yes
33138,Service Area,US,yes
33139,Service Area,US,yes
33140,Service Area,US,yes
33141,Service Area,US,yes
33142,Service Area,US,yes
33143,Service Area,US,yes
33144,Service Area,US,yes
33145,Service Area,US,yes
33146,Service Area,US,yes
33147,Service Area,US,yes
33149,Service Area,US,yes
33150,Service Area,US,yes
33154,Service Area,US,yes
33155,Service Area,US,yes
33156,Service Area,US,yes
33157,Service Area,US,yes
33158,Service Area,US,yes
33160,Service Area,US,yes
33161,Service Area,US,yes
33162,Service Area,US,yes
33165,Service Area,US,yes
33166,Service Area,US,yes
33167,Service Area,US,yes
33168,Service Area,US,yes
33169,Service Area,US,yes
33170,Service Area,US,yes
33172,Service Area,US,yes
33173,Service Area,US,yes
33174,Service Area,US,yes
33175,Service Area,US,yes
33176,Service Area,US,yes
33177,Service Area,US,yes
33178,Service Area,US,yes
33179,Service Area,US,yes
33180,Service Area,US,yes
33181,Service Area,US,yes
33182,Service Area,US,yes
33183,Service Area,US,yes
33184,Service Area,US,yes
33185,Service Area,US,yes
33186,Service Area,US,yes
33187,Service Area,US,yes
33189,Service Area,US,yes
33190,Service Area,US,yes
33193,Service Area,US,yes
33194,Service Area,US,yes
33196,Service Area,US,yes
33301,Service Area,US,yes
33304,Service Area,US,yes
33305,Service Area,US,yes
33306,Service Area,US,yes
33308,Service Area,US,yes
33309,Service Area,US,yes
33311,Service Area,US,yes
33312,Service Area,US,yes
33313,Service Area,US,yes
33314,Service Area,US,yes
33315,Service Area,US,yes
33316,Service Area,US,yes
33317,Service Area,US,yes
33319,Service Area,US,yes
33321,Service Area,US,yes
33322,Service Area,US,yes
33323,Service Area,US,yes
33324,Service Area,US,yes
33325,Service Area,US,yes
33326,Service Area,US,yes
33327,Service Area,US,yes
33328,Service Area,US,yes
33330,Service Area,US,yes
33331,Service Area,US,yes
33332,Service Area,US,yes
33334,Service Area,US,yes
33351,Service Area,US,yes
33401,Service Area,US,yes
33403,Service Area,US,yes
33404,Service Area,US,yes
33405,Service Area,US,yes
33406,Service Area,US,yes
33407,Service Area,US,yes
33408,Service Area,US,yes
33409,Service Area,US,yes
33410,Service Area,US,yes
33411,Service Area,US,yes
33412,Service Area,US,yes
33413,Service Area,US,yes
33414,Service Area,US,yes
33415,Service Area,US,yes
33417,Service Area,US,yes
33418,Service Area,US,yes
33426,Service Area,US,yes
33428,Service Area,US,yes
33430,Service Area,US,yes
33431,Service Area,US,yes
33432,Service Area,US,yes
33433,Service Area,US,yes
33434,Service Area,US,yes
33435,Service Area,US,yes
33436,Service Area,US,yes
33437,Service Area,US,yes
33438,Service Area,US,yes
33441,Service Area,US,yes
33442,Service Area,US,yes
33444,Service Area,US,yes
33445,Service Area,US,yes
33446,Service Area,US,yes
33449,Service Area,US,yes
33455,Service Area,US,yes
33458,Service Area,US,yes
33460,Service Area,US,yes
33461,Service Area,US,yes
33462,Service Area,US,yes
33463,Service Area,US,yes
33467,Service Area,US,yes
33469,Service Area,US,yes
33470,Service Area,US,yes
33472,Service Area,US,yes
33473,Service Area,US,yes
33476,Service Area,US,yes
33477,Service Area,US,yes
33478,Service Area,US,yes
33480,Service Area,US,yes
33483,Service Area,US,yes
33484,Service Area,US,yes
33486,Service Area,US,yes
33487,Service Area,US,yes
33493,Service Area,US,yes
33496,Service Area,US,yes
33498,Service Area,US,yes
33503,Service Area,US,yes
33510,Service Area,US,yes
33511,Service Area,US,yes
33513,Service Area,US,yes
33514,Service Area,US,yes
33521,Service Area,US,yes
33523,Service Area,US,yes
33525,Service Area,US,yes
33527,Service Area,US,yes
33534,Service Area,US,yes
33538,Service Area,US,yes
33540,Service Area,US,yes
33541,Service Area,US,yes
33542,Service Area,US,yes
33543,Service Area,US,yes
33544,Service Area,US,yes
33545,Service Area,US,yes
33547,Service Area,US,yes
33548,Service Area,US,yes
33549,Service Area,US,yes
33556,Service Area,US,yes
33558,Service Area,US,yes
33559,Service Area,US,yes
33563,Service Area,US,yes
33565,Service Area,US,yes
33566,Service Area,US,yes
33567,Service Area,US,yes
33569,Service Area,US,yes
33570,Service Area,US,yes
33572,Service Area,US,yes
33573,Service Area,US,yes
33576,Service Area,US,yes
33578,Service Area,US,yes
33579,Service Area,US,yes
33584,Service Area,US,yes
33585,Service Area,US,yes
33592,Service Area,US,yes
33594,Service Area,US,yes
33596,Service Area,US,yes
33597,Service Area,US,yes
33598,Service Area,US,yes
33602,Service Area,US,yes
33603,Service Area,US,yes
33604,Service Area,US,yes
33605,Service Area,US,yes
33606,Service Area,US,yes
33607,Service Area,US,yes
33609,Service Area,US,yes
33610,Service Area,US,yes
33611,Service Area,US,yes
33612,Service Area,US,yes
33613,Service Area,US,yes
33614,Service Area,US,yes
33615,Service Area,US,yes
33616,Service Area,US,yes
33617,Service Area,US,yes
33618,Service Area,US,yes
33619,Service Area,US,yes
33620,Service Area,US,yes
33621,Service Area,US,yes
33624,Service Area,US,yes
33625,Service Area,US,yes
33626,Service Area,US,yes
33629,Service Area,US,yes
33634,Service Area,US,yes
33635,Service Area,US,yes
33637,Service Area,US,yes
33647,Service Area,US,yes
33701,Service Area,US,yes
33702,Service Area,US,yes
33703,Service Area,US,yes
33704,Service Area,US,yes
33705,Service Area,US,yes
33706,Service Area,US,yes
33707,Service Area,US,yes
33708,Service Area,US,yes
33709,Service Area,US,yes
33710,Service Area,US,yes
33711,Service Area,US,yes
33712,Service Area,US,yes
33713,Service Area,US,yes
33714,Service Area,US,yes
33715,Service Area,US,yes
33716,Service Area,US,yes
33744,Service Area,US,yes
33755,Service Area,US,yes
33756,Service Area,US,yes
33759,Service Area,US,yes
33760,Service Area,US,yes
33761,Service Area,US,yes
33762,Service Area,US,yes
33763,Service Area,US,yes
33764,Service Area,US,yes
33765,Service Area,US,yes
33767,Service Area,US,yes
33770,Service Area,US,yes
33771,Service Area,US,yes
33772,Service Area,US,yes
33773,Service Area,US,yes
33774,Service Area,US,yes
33776,Service Area,US,yes
33777,Service Area,US,yes
33778,Service Area,US,yes
33781,Service Area,US,yes
33782,Service Area,US,yes
33785,Service Area,US,yes
33786,Service Area,US,yes
33801,Service Area,US,yes
33803,Service Area,US,yes
33805,Service Area,US,yes
33809,Service Area,US,yes
33810,Service Area,US,yes
33811,Service Area,US,yes
33812,Service Area,US,yes
33813,Service Area,US,yes
33815,Service Area,US,yes
33823,Service Area,US,yes
33825,Service Area,US,yes
33827,Service Area,US,yes
33830,Service Area,US,yes
33834,Service Area,US,yes
33837,Service Area,US,yes
33838,Service Area,US,yes
33839,Service Area,US,yes
33841,Service Area,US,yes
33843,Service Area,US,yes
33844,Service Area,US,yes
33847,Service Area,US,yes
33848,Service Area,US,yes
33849,Service Area,US,yes
33850,Service Area,US,yes
33851,Service Area,US,yes
33852,Service Area,US,yes
33853,Service Area,US,yes
33854,Service Area,US,yes
33855,Service Area,US,yes
33856,Service Area,US,yes
33859,Service Area,US,yes
33860,Service Area,US,yes
33865,Service Area,US,yes
33867,Service Area,US,yes
33868,Service Area,US,yes
33873,Service Area,US,yes
33877,Service Area,US,yes
33880,Service Area,US,yes
33881,Service Area,US,yes
33884,Service Area,US,yes
33890,Service Area,US,yes
33896,Service Area,US,yes
33897,Service Area,US,yes
33898,Service Area,US,yes
33901,Service Area,US,yes
33903,Service Area,US,yes
33904,Service Area,US,yes
33905,Service Area,US,yes
33907,Service Area,US,yes
33908,Service Area,US,yes
33909,Service Area,US,yes
33912,Service Area,US,yes
33913,Service Area,US,yes
33914,Service Area,US,yes
33916,Service Area,US,yes
33917,Service Area,US,yes
33919,Service Area,US,yes
33920,Service Area,US,yes
33921,Service Area,US,yes
33922,Service Area,US,yes
33924,Service Area,US,yes
33928,Service Area,US,yes
33930,Service Area,US,yes
33931,Service Area,US,yes
33935,Service Area,US,yes
33936,Service Area,US,yes
33945,Service Area,US,yes
33946,Service Area,US,yes
33947,Service Area,US,yes
33948,Service Area,US,yes
33950,Service Area,US,yes
33952,Service Area,US,yes
33953,Service Area,US,yes
33954,Service Area,US,yes
33955,Service Area,US,yes
33956,Service Area,US,yes
33957,Service Area,US,yes
33965,Service Area,US,yes
33966,Service Area,US,yes
33967,Service Area,US,yes
33971,Service Area,US,yes
33972,Service Area,US,yes
33973,Service Area,US,yes
33974,Service Area,US,yes
33976,Service Area,US,yes
33980,Service Area,US,yes
33981,Service Area,US,yes
33982,Service Area,US,yes
33983,Service Area,US,yes
33990,Service Area,US,yes
33991,Service Area,US,yes
33993,Service Area,US,yes
34101,Service Area,US,yes
34102,Service Area,US,yes
34103,Service Area,US,yes
34104,Service Area,US,yes
34105,Service Area,US,yes
34108,Service Area,US,yes
34109,Service Area,US,yes
34110,Service Area,US,yes
34112,Service Area,US,yes
34113,Service Area,US,yes
34114,Service Area,US,yes
34116,Service Area,US,yes
34117,Service Area,US,yes
34119,Service Area,US,yes
34120,Service Area,US,yes
34134,Service Area,US,yes
34135,Service Area,US,yes
34140,Service Area,US,yes
34142,Service Area,US,yes
34145,Service Area,US,yes
34201,Service Area,US,yes
34202,Service Area,US,yes
34203,Service Area,US,yes
34205,Service Area,US,yes
34207,Service Area,US,yes
34208,Service Area,US,yes
34209,Service Area,US,yes
34210,Service Area,US,yes
34211,Service Area,US,yes
34212,Service Area,US,yes
34215,Service Area,US,yes
34216,Service Area,US,yes
34217,Service Area,US,yes
34219,Service Area,US,yes
34221,Service Area,US,yes
34222,Service Area,US,yes
34223,Service Area,US,yes
34224,Service Area,US,yes
34228,Service Area,US,yes
34229,Service Area,US,yes
34231,Service Area,US,yes
34232,Service Area,US,yes
34233,Service Area,US,yes
34235,Service Area,US,yes
34236,Service Area,US,yes
34237,Service Area,US,yes
34238,Service Area,US,yes
34239,Service Area,US,yes
34240,Service Area,US,yes
34241,Service Area,US,yes
34242,Service Area,US,yes
34243,Service Area,US,yes
34251,Service Area,US,yes
34266,Service Area,US,yes
34268,Service Area,US,yes
34269,Service Area,US,yes
34275,Service Area,US,yes
34285,Service Area,US,yes
34286,Service Area,US,yes
34287,Service Area,US,yes
34288,Service Area,US,yes
34289,Service Area,US,yes
34291,Service Area,US,yes
34292,Service Area,US,yes
34293,Service Area,US,yes
34420,Service Area,US,yes
34429,Service Area,US,yes
34431,Service Area,US,yes
34432,Service Area,US,yes
34433,Service Area,US,yes
34434,Service Area,US,yes
34436,Service Area,US,yes
34442,Service Area,US,yes
34445,Service Area,US,yes
34446,Service Area,US,yes
34448,Service Area,US,yes
34450,Service Area,US,yes
34452,Service Area,US,yes
34453,Service Area,US,yes
34461,Service Area,US,yes
34465,Service Area,US,yes
34470,Service Area,US,yes
34471,Service Area,US,yes
34472,Service Area,US,yes
34473,Service Area,US,yes
34474,Service Area,US,yes
34475,Service Area,US,yes
34476,Service Area,US,yes
34479,Service Area,US,yes
34480,Service Area,US,yes
34481,Service Area,US,yes
34482,Service Area,US,yes
34484,Service Area,US,yes
34488,Service Area,US,yes
34491,Service Area,US,yes
34601,Service Area,US,yes
34602,Service Area,US,yes
34604,Service Area,US,yes
34606,Service Area,US,yes
34607,Service Area,US,yes
34608,Service Area,US,yes
34609,Service Area,US,yes
34610,Service Area,US,yes
34613,Service Area,US,yes
34614,Service Area,US,yes
34637,Service Area,US,yes
34638,Service Area,US,yes
34639,Service Area,US,yes
34652,Service Area,US,yes
34653,Service Area,US,yes
34654,Service Area,US,yes
34655,Service Area,US,yes
34661,Service Area,US,yes
34667,Service Area,US,yes
34668,Service Area,US,yes
34669,Service Area,US,yes
34677,Service Area,US,yes
34679,Service Area,US,yes
34681,Service Area,US,yes
34683,Service Area,US,yes
34684,Service Area,US,yes
34685,Service Area,US,yes
34688,Service Area,US,yes
34689,Service Area,US,yes
34690,Service Area,US,yes
34691,Service Area,US,yes
34695,Service Area,US,yes
34698,Service Area,US,yes
34705,Service Area,US,yes
34711,Service Area,US,yes
34714,Service Area,US,yes
34715,Service Area,US,yes
34731,Service Area,US,yes
34734,Service Area,US,yes
34736,Service Area,US,yes
34737,Service Area,US,yes
34739,Service Area,US,yes
34741,Service Area,US,yes
34743,Service Area,US,yes
34744,Service Area,US,yes
34746,Service Area,US,yes
34747,Service Area,US,yes
34748,Service Area,US,yes
34753,Service Area,US,yes
34756,Service Area,US,yes
34758,Service Area,US,yes
34759,Service Area,US,yes
34760,Service Area,US,yes
34761,Service Area,US,yes
34762,Service Area,US,yes
34769,Service Area,US,yes
34771,Service Area,US,yes
34772,Service Area,US,yes
34773,Service Area,US,yes
34785,Service Area,US,yes
34786,Service Area,US,yes
34787,Service Area,US,yes
34788,Service Area,US,yes
